(8.45751e+08,5.00833e+15)
(3.82817e+07,2.26687e+14)
(2.70205e+08,1.81393e+15)
(1.26656e+09,8.50258e+15)
(2.87116e+08,1.92746e+15)
(3.93894e+08,2.64426e+15)
(5.90021e+08,3.96089e+15)
(1.3223e+08,8.87661e+14)
(3.53019e+08,2.36987e+15)
(-2.51148e+07,-1.68604e+14)
(8.45748e+08,5.67766e+15)
(3.8282e+07,2.56982e+14)
(2.47779e+08,1.11342e+15)
(1.16144e+09,5.21903e+15)
(2.63287e+08,1.18311e+15)
(3.61201e+08,1.62309e+15)
(5.4105e+08,2.43126e+15)
(1.21253e+08,5.44861e+14)
(3.2372e+08,1.45467e+15)
(-2.30308e+07,-1.03492e+14)
(7.75556e+08,3.48504e+15)
(3.51035e+07,1.5774e+14)
(-743.533,2.35961e+14)
(-2534.01,1.10604e+15)
(-1055.41,2.5073e+14)
(-760.551,3.43974e+14)
(-1154.34,5.15245e+14)
(453.845,1.1547e+14)
(-1131.36,3.0828e+14)
(308.719,-2.19325e+13)
(-3613.23,7.38567e+14)
(414.57,3.34291e+13)
(-0.638039,0)
(0.112329,0)
(1.22418,0)
(-1.11578,0)
(-0.00657082,0)
(-0.738305,0)
(-0.264569,0)
(0.733623,0)
(-0.259228,0)
(0.162156,0)
(-0.101703,0)
(-0.623934,0)
(-0.398441,0)
(0.321978,0)
(0.701399,0)
(0.749599,0)
(1.57401,0)
(0.811823,0)
(0.225836,0)
(-0.767635,0)
(-0.69686,0)
(0.55369,0)
(-0.190959,0)
(1.42562,0)
(-0.0956009,0)
(-1.98911,0)
(-1.18988,0)
(0.884222,0)
(-0.990536,0)
(0.75757,0)
(-1.10252,0)
(-0.824466,0)
(-0.172593,0)
(0.317962,0)
(-0.43121,0)
(0.364761,0)
(0.614935,0)
(0.103188,0)
(1.10683,0)
(0.922422,0)
(0.692106,0)
(1.79887,0)
(0.0744412,0)
(0.0728597,0)
(1.18308,0)
(0.652025,0)
(1.13222,0)
(1.08679,0)
(-0.333118,0)
(1.00621,0)
(0.870634,0)
(-1.24481,0)
(1.41406,0)
(-1.57727,0)
(0.771879,0)
(1.20515,0)
(-1.76189,0)
(-0.87105,0)
(-1.74501,0)
(-0.0448709,0)
(1.05509,0)
(0.0178208,0)
(-1.58728,0)
(-0.353772,0)
(0.924296,0)
(-1.17604,0)
(-0.0325685,0)
(0.731439,0)
(-1.08475,0)
(-1.14869,0)
(0.539711,0)
(0.0202207,0)
(0.265844,0)
(-1.53383,0)
(0.457159,0)
(1.80543,0)
(0.216081,0)
(1.95331,0)
(0.576944,0)
(-0.375989,0)
(0.259065,0)
(0.0552108,0)
(0.0209214,0)
(-0.477136,0)
(1.76799,0)
(0.0372248,0)
(-0.0786455,0)
(-1.36731,0)
(1.06329,0)
(0.814395,0)
(0.114684,0)
(-0.184492,0)
(1.0835,0)
(1.17037,0)
(0.291377,0)
(-1.33931,0)
(0.0214728,0)
(0.465084,0)
(-0.771004,0)
(0.133577,0)
(-1.24547,0)
(-0.248633,0)
(-1.50015,0)
(-0.640879,0)
(-2.79463,0)
(0.833702,0)
(0.758517,0)
(1.21898,0)
(0.838301,0)
(-0.326967,0)
(1.31221,0)
(0.0351674,0)
(1.36314,0)
(2.00034,0)
(-1.93116,0)
(1.50088,0)
(0.136993,0)
(-0.63093,0)
(0.0697754,0)
(-0.400853,0)
(-0.128403,0)
(-0.557125,0)
(-0.487327,0)
(1.41324,0)
(-0.239468,0)
(-0.0705313,0)
(-0.0349913,0)
(0.603392,0)
(0.771322,0)
(-1.23828,0)
(-1.59909,0)
(0.0903147,0)
(1.45236,0)
(-1.68804,0)
(0.173414,0)
(-0.587186,0)
(0.194386,0)
(0.136288,0)
(1.3769,0)
(0.0648465,0)
(-0.233895,0)
(-1.81673,0)
(-1.36078,0)
(1.5323,0)
(-0.207048,0)
(0.208575,0)
(-0.431839,0)
(-0.52914,0)
(-0.408085,0)
(-0.36892,0)
(0.221068,0)
(-2.23095,0)
(0.0551888,0)
(-0.215934,0)
(-1.93962,0)
(0.701349,0)
(0.112674,0)
(-1.01757,0)
(0.0332158,0)
(0.790781,0)
(-371.017,1.17981e+14)
(-1268.83,5.53021e+14)
(-527.882,1.25365e+14)
(-379.96,1.71987e+14)
(-578.051,2.57622e+14)
(225.504,5.77348e+13)
(-565.91,1.5414e+14)
(154.283,-1.09663e+13)
(-1805.72,3.69283e+14)
(208.433,1.67145e+13)
(-4155.42,1.31991e+15)
(-14178.6,6.18692e+15)
(-5909.97,1.40252e+15)
(-4259.15,1.9241e+15)
(-6463.06,2.88215e+15)
(2537.63,6.45908e+14)
(-6328.72,1.72444e+15)
(1728.74,-1.22685e+14)
(-20209.2,4.13136e+15)
(2320.27,1.86994e+14)
(-5898.46,1.87294e+15)
(-20118.8,8.7792e+15)
(-8383.79,1.99017e+15)
(-6043.43,2.73029e+15)
(-9169.65,4.08975e+15)
(3599.19,9.1654e+14)
(-8981.66,2.44698e+15)
(2454.28,-1.74089e+14)
(-28674.2,5.86237e+15)
(3291.05,2.65343e+14)
(8.75724e+07,1.87293e+15)
(4.10491e+08,8.77916e+15)
(9.30518e+07,1.99016e+15)
(1.27661e+08,2.73028e+15)
(1.91226e+08,4.08974e+15)
(4.28595e+07,9.16536e+14)
(1.14411e+08,2.44697e+15)
(-8.13828e+06,-1.74088e+14)
(2.74096e+08,5.86235e+15)
(1.24099e+07,2.65342e+14)
(2.70205e+08,1.87292e+15)
(1.26656e+09,8.77909e+15)
(2.87116e+08,1.99014e+15)
(3.93894e+08,2.73026e+15)
(5.9002e+08,4.0897e+15)
(1.32229e+08,9.16528e+14)
(3.53019e+08,2.44694e+15)
(-2.51149e+07,-1.74087e+14)
(8.45748e+08,5.8623e+15)
(3.82816e+07,2.6534e+14)
(2.70204e+08,1.87292e+15)
(1.26655e+09,8.77909e+15)
(2.87116e+08,1.99014e+15)
(3.93892e+08,2.73026e+15)
(5.90017e+08,4.0897e+15)
(1.32226e+08,9.16528e+14)
(3.53019e+08,2.44694e+15)
(-2.51155e+07,-1.74087e+14)
(8.4575e+08,5.8623e+15)
(3.828e+07,2.6534e+14)
(2.70204e+08,1.87292e+15)
(1.26654e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.9389e+08,2.73026e+15)
(5.90014e+08,4.0897e+15)
(1.32223e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
(-2.51164e+07,-1.74087e+14)
(8.45752e+08,5.8623e+15)
(3.82779e+07,2.6534e+14)
(2.68067e+08,1.87292e+15)
(1.25652e+09,8.77909e+15)
(2.84847e+08,1.99014e+15)
(3.90772e+08,2.73026e+15)
(5.85345e+08,4.0897e+15)
(1.31173e+08,9.16528e+14)
(3.50227e+08,2.44694e+15)
(-2.4919e+07,-1.74087e+14)
(8.3907e+08,5.8623e+15)
(3.79724e+07,2.6534e+14)
(2.3389e+08,1.87292e+15)
(1.09633e+09,8.7791e+15)
(2.48531e+08,1.99015e+15)
(3.40954e+08,2.73026e+15)
(5.10721e+08,4.08971e+15)
(1.14452e+08,9.1653e+14)
(3.05576e+08,2.44695e+15)
(-2.17412e+07,-1.74087e+14)
(7.32091e+08,5.86231e+15)
(3.31332e+07,2.6534e+14)
(2.70204e+08,1.87292e+15)
(1.26655e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.9389e+08,2.73026e+15)
(5.90015e+08,4.0897e+15)
(1.32223e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
(-2.51163e+07,-1.74087e+14)
(8.45752e+08,5.8623e+15)
(3.82782e+07,2.6534e+14)
(2.27484e+08,1.87292e+15)
(1.06631e+09,8.77911e+15)
(2.41721e+08,1.99015e+15)
(3.31617e+08,2.73026e+15)
(4.96735e+08,4.08971e+15)
(1.11323e+08,9.1653e+14)
(2.97204e+08,2.44695e+15)
(-2.11439e+07,-1.74087e+14)
(7.12028e+08,5.86231e+15)
(3.22295e+07,2.6534e+14)
(-5361.5,1.70335e+15)
(-18298.6,7.98423e+15)
(-7625.68,1.80996e+15)
(-5496.72,2.48306e+15)
(-8339.14,3.71942e+15)
(3272.69,8.33546e+14)
(-8166.87,2.2254e+15)
(2232.93,-1.58325e+14)
(-26078.3,5.33153e+15)
(2994.04,2.41316e+14)
(-1255.21,3.98185e+14)
(-4277.33,1.86644e+15)
(-1781.99,4.23107e+14)
(-1285.23,5.80456e+14)
(-1950.4,8.69475e+14)
(765.076,1.94855e+14)
(-1910.01,5.20223e+14)
(522.658,-3.70111e+13)
(-6097.76,1.24633e+15)
(700.802,5.64115e+13)
(-346.707,1.10607e+14)
(-1187.32,5.18457e+14)
(-495.266,1.1753e+14)
(-357.856,1.61238e+14)
(-542.733,2.41521e+14)
(211.224,5.41264e+13)
(-528.545,1.44506e+14)
(144.151,-1.02809e+13)
(-1692.53,3.46203e+14)
(195.195,1.56699e+13)
(-1.16017,0)
(0.278423,0)
(-0.699827,0)
(0.363759,0)
(0.0578222,0)
(-0.0565897,0)
(-1.07044,0)
(-0.410652,0)
(-0.870364,0)
(1.43442,0)
(-0.672631,0)
(-1.26604,0)
(0.286543,0)
(0.244234,0)
(0.533613,0)
(-0.508971,0)
(-0.461824,0)
(0.106232,0)
(1.51529,0)
(-0.207789,0)
(-0.589079,0)
(-0.744155,0)
(0.395015,0)
(2.04216,0)
(-1.31896,0)
(-0.1366,0)
(1.64494,0)
(-1.15646,0)
(-1.0487,0)
(-0.19765,0)
(-0.731689,0)
(-1.35892,0)
(1.29789,0)
(1.04398,0)
(1.02889,0)
(1.31226,0)
(1.36031,0)
(-0.364251,0)
(0.821766,0)
(0.477751,0)
(-1.5793,0)
(-1.68748,0)
(-0.515642,0)
(-0.400979,0)
(-0.18121,0)
(2.02741,0)
(-1.61868,0)
(-2.35081,0)
(-1.47156,0)
(-0.930175,0)
(-0.801327,0)
(1.99513,0)
(0.113608,0)
(-0.279326,0)
(0.294887,0)
(-1.32827,0)
(1.41268,0)
(2.04009,0)
(-0.487771,0)
(1.56875,0)
(-0.0650352,0)
(-2.19161,0)
(0.524487,0)
(-0.150325,0)
(0.350679,0)
(-0.0193508,0)
(-0.472937,0)
(-0.973266,0)
(-0.926823,0)
(-0.482643,0)
(-0.0755108,0)
(0.028496,0)
(0.715515,0)
(0.341231,0)
(1.47815,0)
(1.74308,0)
(1.2559,0)
(-0.200385,0)
(0.588018,0)
(0.451566,0)
(-0.511221,0)
(-1.60697,0)
(0.425141,0)
(-1.4493,0)
(0.723115,0)
(-0.174471,0)
(-0.575618,0)
(1.34178,0)
(0.942022,0)
(-0.440751,0)
(1.04637,0)
(1.2628,0)
(0.523679,0)
(1.17601,0)
(0.259796,0)
(-0.939236,0)
(-0.406918,0)
(1.53956,0)
(-1.32182,0)
(-0.123874,0)
(-0.972848,0)
(-0.542201,0)
(-0.391668,0)
(-0.108435,0)
(0.537491,0)
(0.881924,0)
(-0.933152,0)
(-0.375633,0)
(1.64489,0)
(0.111063,0)
(-0.340119,0)
(-0.502884,0)
(0.947524,0)
(1.49541,0)
(-0.0662762,0)
(0.987722,0)
(-0.833503,0)
(0.926625,0)
(0.714315,0)
(-0.218074,0)
(2.3386,0)
(-0.901524,0)
(-0.24374,0)
(-0.141187,0)
(0.64008,0)
(-0.974872,0)
(0.255502,0)
(1.97458,0)
(0.653265,0)
(-1.01333,0)
(-1.27902,0)
(0.287838,0)
(-0.331317,0)
(0.286878,0)
(-1.69657,0)
(1.21478,0)
(0.415236,0)
(-0.920298,0)
(-0.713527,0)
(-0.285965,0)
(-1671.46,5.30913e+14)
(-5702.55,2.48859e+15)
(-2375.03,5.64142e+14)
(-1711.18,7.73942e+14)
(-2599.52,1.1593e+15)
(1020.39,2.59807e+14)
(-2546.59,6.93631e+14)
(695.217,-4.93481e+13)
(-8127.9,1.66178e+15)
(933.987,7.52154e+13)
(-5897.34,1.87294e+15)
(-20119.9,8.7792e+15)
(-8385.79,1.99017e+15)
(-6045,2.73029e+15)
(-9169.45,4.08975e+15)
(3598.71,9.1654e+14)
(-8981.93,2.44698e+15)
(2456.26,-1.74089e+14)
(-28675.2,5.86237e+15)
(3291.78,2.65343e+14)
(3.52389e+07,1.87294e+15)
(1.65185e+08,8.77919e+15)
(3.74427e+07,1.99017e+15)
(5.1372e+07,2.73029e+15)
(7.69509e+07,4.08975e+15)
(1.72501e+07,9.16538e+14)
(4.60381e+07,2.44697e+15)
(-3.2738e+06,-1.74089e+14)
(1.1029e+08,5.86236e+15)
(4.99593e+06,2.65343e+14)
(2.24279e+08,1.87292e+15)
(1.05128e+09,8.77911e+15)
(2.38317e+08,1.99015e+15)
(3.26943e+08,2.73026e+15)
(4.89733e+08,4.08971e+15)
(1.0975e+08,9.1653e+14)
(2.93018e+08,2.44695e+15)
(-2.08472e+07,-1.74087e+14)
(7.02003e+08,5.86231e+15)
(3.17726e+07,2.6534e+14)
(2.70203e+08,1.87292e+15)
(1.26654e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.93887e+08,2.73026e+15)
(5.9001e+08,4.0897e+15)
(1.32219e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
(-2.51174e+07,-1.74087e+14)
(8.45755e+08,5.8623e+15)
(3.82755e+07,2.6534e+14)
(2.70203e+08,1.87292e+15)
(1.26653e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.93886e+08,2.73026e+15)
(5.90009e+08,4.0897e+15)
(1.32218e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
(-2.51176e+07,-1.74087e+14)
(8.45756e+08,5.8623e+15)
(3.8275e+07,2.6534e+14)
(2.41366e+08,1.87292e+15)
(1.13137e+09,8.7791e+15)
(2.56475e+08,1.99015e+15)
(3.5185e+08,2.73026e+15)
(5.27042e+08,4.08971e+15)
(1.18107e+08,9.16529e+14)
(3.15343e+08,2.44695e+15)
(-2.24371e+07,-1.74087e+14)
(7.55495e+08,5.86231e+15)
(3.41899e+07,2.6534e+14)
(7.36855e+07,1.87294e+15)
(3.45386e+08,8.77917e+15)
(7.82991e+07,1.99016e+15)
(1.07413e+08,2.73028e+15)
(1.60896e+08,4.08974e+15)
(3.60534e+07,9.16537e+14)
(9.62701e+07,2.44697e+15)
(-6.85055e+06,-1.74089e+14)
(2.30646e+08,5.86235e+15)
(1.04359e+07,2.65342e+14)
(5.87331e+07,1.87294e+15)
(2.75299e+08,8.77918e+15)
(6.24107e+07,1.99016e+15)
(8.56165e+07,2.73029e+15)
(1.28247e+08,4.08974e+15)
(2.87366e+07,9.16537e+14)
(7.6735e+07,2.44697e+15)
(-5.46067e+06,-1.74089e+14)
(1.83844e+08,5.86236e+15)
(8.31766e+06,2.65342e+14)
(2.70203e+08,1.87292e+15)
(1.26653e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.93886e+08,2.73026e+15)
(5.90009e+08,4.0897e+15)
(1.32218e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
(-2.51176e+07,-1.74087e+14)
(8.45756e+08,5.8623e+15)
(3.8275e+07,2.6534e+14)
(1.32427e+08,1.87293e+15)
(6.20733e+08,8.77915e+15)
(1.40717e+08,1.99016e+15)
(1.93045e+08,2.73028e+15)
(2.89166e+08,4.08973e+15)
(6.48002e+07,9.16534e+14)
(1.73016e+08,2.44696e+15)
(-1.23103e+07,-1.74088e+14)
(4.14509e+08,5.86234e+15)
(1.87585e+07,2.65341e+14)
(-6120.84,1.87294e+15)
(-22245.3,8.7792e+15)
(-8320.74,1.99017e+15)
(-6734.29,2.73029e+15)
(-10187,4.08975e+15)
(2561.1,9.1654e+14)
(-9090.48,2.44698e+15)
(2202.43,-1.74089e+14)
(-27915.5,5.86237e+15)
(2671.16,2.65343e+14)
(-5897.82,1.87294e+15)
(-20120.1,8.7792e+15)
(-8384.19,1.99017e+15)
(-6042.57,2.73029e+15)
(-9169.27,4.08975e+15)
(3598.64,9.1654e+14)
(-8980.01,2.44698e+15)
(2452.7,-1.74089e+14)
(-28674.4,5.86237e+15)
(3292.03,2.65343e+14)
(-2412.43,7.66874e+14)
(-8238.67,3.59463e+15)
(-3433.08,8.14872e+14)
(-2473.82,1.11792e+15)
(-3754.37,1.67455e+15)
(1472.95,3.75276e+14)
(-3677.02,1.00191e+15)
(1003.41,-7.12806e+13)
(-11740.9,2.40034e+15)
(1347.14,1.08644e+14)
(-1.00718,0)
(0.134705,0)
(0.360618,0)
(-0.0585183,0)
(-0.390725,0)
(1.37544,0)
(-0.742188,0)
(-0.400989,0)
(-0.571467,0)
(-0.91337,0)
(0.155148,0)
(-1.43615,0)
(0.216325,0)
(1.81424,0)
(0.484003,0)
(0.798727,0)
(-0.250804,0)
(-0.965024,0)
(-0.805202,0)
(-0.999817,0)
(-0.616431,0)
(-0.417289,0)
(-0.49501,0)
(-0.429557,0)
(-1.60191,0)
(-0.51737,0)
(-0.895157,0)
(0.371167,0)
(-1.46726,0)
(-0.945788,0)
(-0.59701,0)
(-1.84373,0)
(0.172529,0)
(-0.485224,0)
(0.841121,0)
(0.245579,0)
(-1.88566,0)
(0.351103,0)
(0.980824,0)
(-0.175013,0)
(-1.00551,0)
(0.406032,0)
(-1.23064,0)
(1.28266,0)
(0.487448,0)
(0.21301,0)
(1.56236,0)
(0.226032,0)
(-0.477648,0)
(0.550382,0)
(0.635487,0)
(-0.661304,0)
(-0.938856,0)
(1.06536,0)
(-0.387658,0)
(0.501853,0)
(-1.59527,0)
(0.920126,0)
(0.577824,0)
(0.31491,0)
(1.22945,0)
(0.761379,0)
(-1.03151,0)
(0.658689,0)
(2.27606,0)
(-0.513588,0)
(0.492786,0)
(1.41367,0)
(0.566697,0)
(0.446837,0)
(1.71124,0)
(-1.34685,0)
(2.39673,0)
(-0.0106078,0)
(0.388168,0)
(-0.596106,0)
(-0.481778,0)
(1.64146,0)
(-0.735646,0)
(0.17466,0)
(0.992514,0)
(1.42912,0)
(1.80444,0)
(0.0256536,0)
(-0.0449175,0)
(-0.775041,0)
(-0.197533,0)
(-1.45841,0)
(0.712413,0)
(1.73927,0)
(1.14176,0)
(-1.03718,0)
(0.852617,0)
(-1.0914,0)
(0.377545,0)
(0.0779289,0)
(1.63217,0)
(0.0324681,0)
(-0.491265,0)
(0.208461,0)
(1.14437,0)
(-0.348496,0)
(-0.806064,0)
(0.185574,0)
(-0.419619,0)
(0.500978,0)
(-0.342139,0)
(0.369951,0)
(-0.481791,0)
(-0.207515,0)
(0.668496,0)
(-0.317919,0)
(-0.820798,0)
(-0.789073,0)
(-2.22883,0)
(0.613125,0)
(-0.0239634,0)
(0.615542,0)
(-0.403451,0)
(-1.10946,0)
(0.724201,0)
(-0.191066,0)
(0.365313,0)
(1.45934,0)
(-1.78307,0)
(1.53894,0)
(0.218884,0)
(2.04164,0)
(0.58626,0)
(1.22463,0)
(-1417.8,4.49801e+14)
(-4830.64,2.10839e+15)
(-2014.04,4.77954e+14)
(-1450.37,6.557e+14)
(-2200.49,9.82185e+14)
(865.37,2.20114e+14)
(-2157.66,5.87659e+14)
(589.016,-4.18088e+13)
(-6886.68,1.40789e+15)
(791.733,6.37241e+13)
(-4434.5,1.40839e+15)
(-15131.1,6.60168e+15)
(-6307.36,1.49654e+15)
(-4543.82,2.05309e+15)
(-6895.41,3.07537e+15)
(2705.97,6.89209e+14)
(-6751.97,1.84005e+15)
(1846.44,-1.3091e+14)
(-21563.6,4.40832e+15)
(2474.57,1.9953e+14)
(5.33417e+06,1.87294e+15)
(2.50104e+07,8.7792e+15)
(5.66604e+06,1.99017e+15)
(7.77833e+06,2.73029e+15)
(1.16512e+07,4.08975e+15)
(2.61643e+06,9.1654e+14)
(6.96782e+06,2.44697e+15)
(-494012,-1.74089e+14)
(1.66865e+07,5.86237e+15)
(759594,2.65343e+14)
(1.54857e+08,1.87293e+15)
(7.2587e+08,8.77914e+15)
(1.6455e+08,1.99015e+15)
(2.25742e+08,2.73027e+15)
(3.38143e+08,4.08972e+15)
(7.57781e+07,9.16533e+14)
(2.02319e+08,2.44696e+15)
(-1.43945e+07,-1.74088e+14)
(4.8471e+08,5.86233e+15)
(2.19374e+07,2.65341e+14)
(2.70203e+08,1.87292e+15)
(1.26653e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.93886e+08,2.73026e+15)
(5.90009e+08,4.0897e+15)
(1.32218e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
(-2.51176e+07,-1.74087e+14)
(8.45756e+08,5.8623e+15)
(3.8275e+07,2.6534e+14)
(2.70203e+08,1.87292e+15)
(1.26653e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.93886e+08,2.73026e+15)
(5.90009e+08,4.0897e+15)
(1.32218e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
(-2.51176e+07,-1.74087e+14)
(8.45756e+08,5.8623e+15)
(3.8275e+07,2.6534e+14)
(2.41366e+08,1.87292e+15)
(1.13137e+09,8.7791e+15)
(2.56475e+08,1.99015e+15)
(3.5185e+08,2.73026e+15)
(5.27042e+08,4.08971e+15)
(1.18107e+08,9.16529e+14)
(3.15343e+08,2.44695e+15)
(-2.24371e+07,-1.74087e+14)
(7.55495e+08,5.86231e+15)
(3.41899e+07,2.6534e+14)
(9.50498e+07,8.03735e+14)
(4.45526e+08,3.76741e+15)
(1.01001e+08,8.5404e+14)
(1.38556e+08,1.17165e+15)
(2.07546e+08,1.75503e+15)
(4.65058e+07,3.93314e+14)
(1.24183e+08,1.05007e+15)
(-8.83707e+06,-7.47068e+13)
(2.97521e+08,2.51572e+15)
(1.3461e+07,1.13867e+14)
(-3794.31,6.12025e+14)
(-24256.4,2.86879e+15)
(-2202.84,6.50331e+14)
(-7728.39,8.92183e+14)
(-11473.1,1.33642e+15)
(-7444.98,2.99499e+14)
(-3854.08,7.99602e+14)
(-1289.86,-5.68874e+13)
(-3060.9,1.91566e+15)
(-4094.59,8.67066e+13)
(6.40149e+06,1.46738e+15)
(3.00022e+07,6.87819e+15)
(6.8033e+06,1.55923e+15)
(9.33043e+06,2.13909e+15)
(1.39763e+07,3.20418e+15)
(3.1291e+06,7.18076e+14)
(8.36416e+06,1.91712e+15)
(-596050,-1.36393e+14)
(2.00424e+07,4.59296e+15)
(904671,2.07887e+14)
(1.19611e+08,1.87293e+15)
(5.60654e+08,8.77915e+15)
(1.27099e+08,1.99016e+15)
(1.74361e+08,2.73028e+15)
(2.61178e+08,4.08973e+15)
(5.85266e+07,9.16535e+14)
(1.56271e+08,2.44696e+15)
(-1.11195e+07,-1.74088e+14)
(3.74395e+08,5.86234e+15)
(1.69417e+07,2.65342e+14)
(2.13521e+07,1.87294e+15)
(1.0008e+08,8.77919e+15)
(2.26899e+07,1.99017e+15)
(3.11244e+07,2.73029e+15)
(4.66219e+07,4.08975e+15)
(1.04444e+07,9.16539e+14)
(2.78971e+07,2.44697e+15)
(-1.98597e+06,-1.74089e+14)
(6.68398e+07,5.86237e+15)
(3.02217e+06,2.65343e+14)
(-7994.85,1.87294e+15)
(-40023.9,8.7792e+15)
(-7779.31,1.99017e+15)
(-12518.8,2.73029e+15)
(-18713.1,4.08975e+15)
(-6104.98,9.1654e+14)
(-10015.5,2.44698e+15)
(98.3273,-1.74089e+14)
(-21570.9,5.86237e+15)
(-2529.33,2.65343e+14)
(-6151.46,1.87294e+15)
(-22534.2,8.7792e+15)
(-8310.58,1.99017e+15)
(-6829.43,2.73029e+15)
(-10326.9,4.08975e+15)
(2419.8,9.1654e+14)
(-9106.2,2.44698e+15)
(2168.44,-1.74089e+14)
(-27811.9,5.86237e+15)
(2585.75,2.65343e+14)
(-5642.43,1.79183e+15)
(-19248.8,8.399e+15)
(-8021.39,1.90398e+15)
(-5782.66,2.61205e+15)
(-8773.6,3.91264e+15)
(3443.83,8.76847e+14)
(-8591.37,2.341e+15)
(2347.19,-1.6655e+14)
(-27432.7,5.60849e+15)
(3147.9,2.53852e+14)
(-1973.03,6.26772e+14)
(-6733.61,2.93792e+15)
(-2806.19,6.66001e+14)
(-2022.44,9.13681e+14)
(-3069.78,1.36862e+15)
(1201.45,3.06716e+14)
(-3003.4,8.1887e+14)
(822.096,-5.82582e+13)
(-9596.12,1.96182e+15)
(1103.18,8.87959e+13)
(0.973771,0)
(-0.554385,0)
(0.0727133,0)
(-0.393073,0)
(-1.74393,0)
(-2.79527,0)
(0.106047,0)
(0.183985,0)
(-0.134367,0)
(-0.608376,0)
(1.75694,0)
(0.340628,0)
(0.402223,0)
(0.612563,0)
(-0.590101,0)
(-0.302513,0)
(-0.714994,0)
(1.81442,0)
(2.03124,0)
(-1.23934,0)
(-0.352032,0)
(1.61609,0)
(0.374442,0)
(1.33124,0)
(1.06122,0)
(-0.658861,0)
(1.78298,0)
(-0.0790544,0)
(-1.5939,0)
(0.126847,0)
(0.7292,0)
(-1.00078,0)
(0.677452,0)
(2.45831,0)
(-0.021542,0)
(-1.10515,0)
(-0.569793,0)
(-1.07331,0)
(0.126473,0)
(-0.840814,0)
(1.39061,0)
(-0.779292,0)
(0.205144,0)
(-0.711862,0)
(1.05334,0)
(-1.7327,0)
(1.47352,0)
(0.476478,0)
(1.20788,0)
(-0.788622,0)
(-0.896811,0)
(-0.701665,0)
(-0.419705,0)
(0.0192249,0)
(0.400844,0)
(-0.374124,0)
(0.843907,0)
(-0.0120014,0)
(-1.39065,0)
(0.976364,0)
(-0.655892,0)
(0.537801,0)
(-0.108964,0)
(1.06081,0)
(0.213851,0)
(-0.136637,0)
(-0.534075,0)
(1.37173,0)
(-0.482616,0)
(1.30429,0)
(0.0636053,0)
(1.1188,0)
(0.55161,0)
(-1.32422,0)
(-0.968155,0)
(-0.392546,0)
(-0.21251,0)
(-1.78875,0)
(-2.00991,0)
(1.63366,0)
(0.701014,0)
(-1.53767,0)
(-0.842572,0)
(1.08451,0)
(-0.814075,0)
(0.997953,0)
(-2.38946,0)
(0.0573432,0)
(-0.885415,0)
(1.39705,0)
(-1.38187,0)
(-1.14145,0)
(0.541905,0)
(-0.84814,0)
(-0.903981,0)
(-1.07818,0)
(-0.285033,0)
(0.0362943,0)
(-2.29873,0)
(0.300384,0)
(0.0224915,0)
(0.480628,0)
(1.16717,0)
(0.76225,0)
(0.415945,0)
(1.07539,0)
(0.157266,0)
(2.31892,0)
(-0.694907,0)
(-2.79068,0)
(-1.3273,0)
(0.509606,0)
(0.130491,0)
(-0.293982,0)
(0.505449,0)
(0.269619,0)
(1.38436,0)
(0.377582,0)
(-0.176622,0)
(0.29261,0)
(-3992.66,1.26829e+15)
(-13625.2,5.94497e+15)
(-5676.87,1.34767e+15)
(-4092.41,1.84886e+15)
(-6208.43,2.76944e+15)
(2435.69,6.20649e+14)
(-6081.71,1.65701e+15)
(1661.89,-1.17887e+14)
(-19417.6,3.9698e+15)
(2228.81,1.79681e+14)
(1.60145e+07,1.87294e+15)
(7.50735e+07,8.77919e+15)
(1.70148e+07,1.99017e+15)
(2.33477e+07,2.73029e+15)
(3.49729e+07,4.08975e+15)
(7.84309e+06,9.16539e+14)
(2.09215e+07,2.44697e+15)
(-1.48671e+06,-1.74089e+14)
(5.01161e+07,5.86237e+15)
(2.27279e+06,2.65343e+14)
(1.49517e+08,1.87293e+15)
(7.00842e+08,8.77914e+15)
(1.58875e+08,1.99015e+15)
(2.17959e+08,2.73027e+15)
(3.26484e+08,4.08972e+15)
(7.31667e+07,9.16533e+14)
(1.95342e+08,2.44696e+15)
(-1.38977e+07,-1.74088e+14)
(4.67994e+08,5.86233e+15)
(2.11819e+07,2.65341e+14)
(2.70203e+08,1.87292e+15)
(1.26653e+09,8.77909e+15)
(2.87117e+08,1.99014e+15)
(3.93886e+08,2.73026e+15)
(5.90009e+08,4.0897e+15)
(1.32218e+08,9.16528e+14)
(3.53018e+08,2.44694e+15)
